-- PRIMERA PARTE DEL PROBLEMA: Verificación de consistencia de arcos y nodos con AC-3 --
Dominio inicial, antes de ac-3: {'x1': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'x2': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 'x3': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'x4': [0, 1, 2, 3, 4], 'x5': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]}
Dominio final, después de ac-3: {'x1': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'x2': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 'x3': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'x4': [0, 1, 2, 3, 4], 'x5': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]}
AC3 ejecutado sin problemas
Límite superior para x1: 15
Límite superior para x2: 10
Límite superior para x3: 25
Límite superior para x4: 4
Límite superior para x5: 30

--- SEGUNDA PARTE DEL PROBLEMA, OPTIMIZACIÓN MEDIANTE ESCALARIZING ---
Fitness inicial del P_best: 179.8000
Iteración 125/300, Fitness del P_best: 467.5000, soluciones: Posición (redondeada): [ 0  0 25  2 30], Fitness: 467.5000
Iteración 126/300, Fitness del P_best: 467.5000, soluciones: Posición (redondeada): [ 0  0 25  2 30], Fitness: 467.5000
Iteración 127/300, Fitness del P_best: 467.5000, soluciones: Posición (redondeada): [ 0  0 25  2 30], Fitness: 467.5000
Iteración 128/300, Fitness del P_best: 467.5000, soluciones: Posición (redondeada): [ 0  0 25  2 30], Fitness: 467.5000
Iteración 129/300, Fitness del P_best: 467.5000, soluciones: Posición (redondeada): [ 0  0 25  2 30], Fitness: 467.5000
Iteración 130/300, Fitness del P_best: 481.5000, soluciones: Posición (redondeada): [ 0  0 25  3 30], Fitness: 481.5000
Iteración 131/300, Fitness del P_best: 481.5000, soluciones: Posición (redondeada): [ 0  0 25  3 30], Fitness: 481.5000
Iteración 132/300, Fitness del P_best: 481.5000, soluciones: Posición (redondeada): [ 0  0 25  3 30], Fitness: 481.5000
Iteración 133/300, Fitness del P_best: 481.5000, soluciones: Posición (redondeada): [ 0  0 25  3 30], Fitness: 481.5000
Iteración 134/300, Fitness del P_best: 481.5000, soluciones: Posición (redondeada): [ 0  0 25  3 30], Fitness: 481.5000
Iteración 135/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 136/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 137/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 138/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 139/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 140/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 141/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 142/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 143/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 144/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 145/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 146/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 147/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 148/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 149/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 150/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 151/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 152/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 153/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 154/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 155/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 156/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 157/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 158/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 159/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 160/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 161/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 162/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 163/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 164/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 165/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 166/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 167/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 168/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 169/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 170/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 171/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 172/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 173/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 174/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 175/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 176/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 177/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 178/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 179/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 180/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 181/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 182/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 183/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 184/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 185/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
Iteración 186/300, Fitness del P_best: 495.5000, soluciones: Posición (redondeada): [ 0  0 25  4 30], Fitness: 495.5000
